Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#D17#Benign lipomatous neoplasm,European,flexdmg,Chapter II Neoplasms,0.0659,244339,10042,113,0.0112527384983071,234297,2208,0.00942393628599598,1.1963,0.9892,1.4467
Union#D172#Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,European,flexdmg,Chapter II Neoplasms,0.0401,245851,2342,32,0.013663535439795,243509,2283,0.00937542349564082,1.4637,1.0301,2.0798
Union#D177#Benign lipomatous neoplasm of other sites,European,flexdmg,Chapter II Neoplasms,0.0567,252843,635,11,0.0173228346456693,252208,2348,0.00930977605785701,1.8759,1.0321,3.4097
Union#D225#Melanocytic naevi of trunk,European,flexdmg,Chapter II Neoplasms,0.0528,276152,2370,13,0.00548523206751055,273782,2580,0.00942355596788686,0.5798,0.3357,1.0014
Union#D431#Neoplasm of uncertain or unknown behaviour: Brain infratentorial,European,flexdmg,Chapter II Neoplasms,0.0016,273835,53,4,0.0754716981132076,273782,2580,0.00942355596788686,8.581,3.0944,23.7956
130649#Source of report of D64 (Other anaemias),European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0226,440075,31618,257,0.00812828135871972,408457,3842,0.00940613087791371,0.863,0.7603,0.9797
20002#1546#essential thrombocytosis,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0638,414399,44,2,0.0454545454545455,414355,3871,0.00934223069590086,5.0496,1.2219,20.8676
41202#D509#Iron deficiency anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0473,403670,9115,67,0.00735052111903456,394555,3709,0.00940046381366349,0.7803,0.6123,0.9945
41202#D868#Sarcoidosis of other and combined sites,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0137,434598,53,3,0.0566037735849057,434545,4080,0.00938913116017904,6.3304,1.9737,20.3042
Union#Block D60-D64#D60-D64 Aplastic and other anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0204,383581,29891,242,0.00809608243283932,353690,3340,0.00944329780316096,0.8562,0.751,0.976
Union#Block D65-D69#D65-D69 Coagulation defects purpura and other haemorrhagic conditions,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0834,316857,6722,49,0.00728949717346028,310135,2919,0.00941203024489335,0.7728,0.5821,1.026
Union#Block D70-D77#D70-D77 Other diseases of blood and blood-forming organs,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0997,368094,10448,82,0.00784839203675345,357646,3381,0.00945348193465046,0.8289,0.6652,1.0328
Union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0168,400266,59741,499,0.00835272258582883,340525,3189,0.00936495117832758,0.891,0.8104,0.9796
Union#D509#Iron deficiency anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0499,348851,16958,135,0.00796084443920274,331893,3138,0.00945485442597464,0.8407,0.7072,0.9995
Union#D531#Other megaloblastic anaemias not elsewhere classified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0456,357682,36,2,0.0555555555555556,357646,3381,0.00945348193465046,6.1636,1.4802,25.6661
Union#D64#Other anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0184,359204,34446,282,0.00818672705103641,324758,3075,0.00946858891851779,0.8635,0.764,0.976
Union#D649#Anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.02,379072,27881,225,0.00807001183601736,351191,3324,0.00946493503535113,0.8514,0.7435,0.975
Union#D682#Hereditary deficiency of other clotting factors,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0276,295107,486,0,0,294621,2742,0.0093068722188846,0,,
Union#D759#Disease of blood and blood-forming organs unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0252,358309,663,1,0.00150829562594269,357646,3381,0.00945348193465046,0.1583,0.0223,1.1257
Union#D862#Sarcoidosis of lung with sarcoidosis of lymph nodes,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0433,357681,35,2,0.0571428571428571,357646,3381,0.00945348193465046,6.3504,1.5232,26.4756
130705#Source of report of E07 (Other disorders of thyroid),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.096,301649,2887,18,0.00623484586075511,298762,2766,0.00925820552814615,0.6714,0.4218,1.0688
130719#Source of report of E16 (Other disorders of pancreatic internal secretion),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.003,373041,4480,24,0.00535714285714286,368561,3491,0.0094719734318064,0.5632,0.3766,0.8424
130733#Source of report of E26 (Hyperaldosteronism),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0293,362434,181,5,0.0276243093922652,362253,3411,0.00941607108843819,2.9887,1.2279,7.2745
130735#Source of report of E27 (Other disorders of adrenal gland),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0978,459449,1689,9,0.00532859680284192,457760,4288,0.0093673540720028,0.5665,0.2941,1.0915
130785#Source of report of E61 (Deficiency of other nutrient elements),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0462,409244,1547,7,0.00452488687782806,407697,3825,0.00938196749056284,0.4799,0.2283,1.0091
130815#Source of report of E78 (Disorders of lipoprotein metabolism and other lipidaemias),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0732,373102,114522,1019,0.00889785368750109,258580,2459,0.0095096295150437,0.9351,0.869,1.0063
130825#Source of report of E85 (Amyloidosis),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0613,378899,510,9,0.0176470588235294,378389,3534,0.00933959496708414,1.9055,0.9848,3.6867
20002#1610#thyroid goitre,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0691,227984,434,8,0.0184331797235023,227550,2107,0.00925950340584487,2.0093,0.9971,4.0494
41202#Block E15-E16#E15-E16 Other disorders of glucose regulation and pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0236,331671,1057,3,0.00283822138126774,330614,3130,0.00946723369246311,0.2978,0.0958,0.9254
41202#E06#Thyroiditis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0423,277561,140,4,0.0285714285714286,277421,2575,0.00928192170023178,3.1393,1.1606,8.4915
41202#E063#Autoimmune thyroiditis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0513,257193,89,3,0.0337078651685393,257104,2402,0.0093425228701226,3.699,1.169,11.704
41202#E16#Other disorders of pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0229,332065,1055,3,0.0028436018957346,331010,3064,0.0092565179299719,0.3052,0.0982,0.9484
41202#E162#Hypoglycaemia unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0309,327351,971,3,0.00308959835221421,326380,3121,0.00956247319075924,0.321,0.1033,0.9976
Union#Block E15-E16#E15-E16 Other disorders of glucose regulation and pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0029,193776,3293,16,0.00485879137564531,190483,1852,0.00972265241517616,0.4973,0.3036,0.8144
Union#Block E70-E90#E70-E90 Metabolic disorders,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0262,305967,100255,880,0.00877761707645504,205712,1976,0.0096056622851365,0.913,0.843,0.9889
Union#Chapter IV#Chapter IV Endocrine nutritional and metabolic diseases,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0607,400076,162981,1462,0.00897037077941601,237095,2265,0.00955313271051688,0.9384,0.8785,1.0025
Union#E063#Autoimmune thyroiditis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0631,153492,406,8,0.0197044334975369,153086,1455,0.00950446154449133,2.0947,1.0384,4.2259
Union#E110#Type 2 diabetes mellitus With coma,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0506,168559,144,4,0.0277777777777778,168415,1612,0.00957159397915863,2.9565,1.0929,7.9973
Union#E16#Other disorders of pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0023,203688,4480,24,0.00535714285714286,199208,1916,0.00961808762700293,0.5546,0.3704,0.8304
Union#E162#Hypoglycaemia unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0056,193010,3147,16,0.00508420718144264,189863,1841,0.00969646534606532,0.5219,0.3187,0.8548
Union#E26#Hyperaldosteronism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0315,193725,181,5,0.0276243093922652,193544,1859,0.00960505104782375,2.9293,1.2028,7.1338
Union#E53#Deficiency of other B group vitamins,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0806,247478,4686,33,0.00704225352112676,242792,2331,0.00960081057036476,0.7316,0.5182,1.0329
Union#E61#Deficiency of other nutrient elements,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0465,232518,1547,7,0.00452488687782806,230971,2197,0.00951201666010019,0.4733,0.225,0.9957
Union#E78#Disorders of lipoprotein metabolism and other lipidaemias,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0595,314336,115013,1027,0.00892942536930608,199323,1914,0.00960250447765687,0.9293,0.8611,1.0028
Union#E780#Pure hypercholesterolaemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0356,262803,68406,594,0.00868344882027892,194397,1863,0.00958348122656214,0.9053,0.8251,0.9933
Union#E85#Amyloidosis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0681,202847,510,9,0.0176470588235294,202337,1942,0.00959784913288227,1.8537,0.9574,3.589
Union#E870#Hyperosmolality and hypernatraemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0214,187940,1618,7,0.00432632880098888,186322,1828,0.00981097240261483,0.4385,0.2084,0.9227
Union#E872#Acidosis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0847,193041,4397,31,0.00705026154196043,188644,1822,0.00965840418990267,0.728,0.5098,1.0396
130841#Source of report of F02 (Dementia in other diseases classified elsewhere),European,flexdmg,Chapter V Mental and behavioural disorders,0.0547,319909,1059,4,0.00377714825306893,318850,3008,0.00943390308922691,0.3981,0.149,1.0634
130843#Source of report of F03 (Unspecified dementia),European,flexdmg,Chapter V Mental and behavioural disorders,0.0818,400735,4784,33,0.00689799331103679,395951,3723,0.00940267861427298,0.7318,0.5188,1.0321
130853#Source of report of F09 (Unspecified organic or symptomatic mental disorder),European,flexdmg,Chapter V Mental and behavioural disorders,0.0463,459449,468,9,0.0192307692307692,458981,4288,0.0093424346541578,2.0792,1.0742,4.0244
20002#1286#depression,European,flexdmg,Chapter V Mental and behavioural disorders,0.0514,369647,26448,220,0.00831820931639444,343199,3266,0.00951634474459424,0.873,0.7612,1.0013
41202#Block F00-F09#F00-F09 Organic including symptomatic mental disorders,European,flexdmg,Chapter V Mental and behavioural disorders,0.0168,391373,2319,11,0.00474342388960759,389054,3640,0.00935602769795453,0.5046,0.2788,0.9133
Union#Block F00-F09#F00-F09 Organic including symptomatic mental disorders,European,flexdmg,Chapter V Mental and behavioural disorders,0.0882,244122,14083,114,0.00809486615067812,230039,2195,0.00954186029325462,0.8471,0.7012,1.0234
Union#F000#Dementia in Alzheimer disease with early onset,European,flexdmg,Chapter V Mental and behavioural disorders,0.0482,259855,143,4,0.027972027972028,259712,2464,0.00948743223262691,3.0044,1.111,8.1244
Union#F02#Dementia in other diseases classified elsewhere,European,flexdmg,Chapter V Mental and behavioural disorders,0.0548,192607,1059,4,0.00377714825306893,191548,1830,0.00955374109883684,0.3931,0.1471,1.0504
Union#F03#Unspecified dementia,European,flexdmg,Chapter V Mental and behavioural disorders,0.0694,244727,4784,33,0.00689799331103679,239943,2274,0.00947725084707618,0.726,0.5142,1.0249
120003#Ever had carpal tunnel syndrome,European,flexdmg,Chapter VI Diseases of the nervous system,0.0632,127876,13686,105,0.00767207365190706,114190,1060,0.00928277432349593,0.8251,0.6747,1.0092
130995#Source of report of G01 (Meningitis in bacterial diseases classified elsewhere),European,flexdmg,Chapter VI Diseases of the nervous system,0.0826,459449,51,2,0.0392156862745098,459398,4295,0.00934919176835772,4.3249,1.0514,17.7902
131031#Source of report of G24 (Dystonia),European,flexdmg,Chapter VI Diseases of the nervous system,0.0234,403719,1194,4,0.0033500837520938,402525,3772,0.00937084653127135,0.3553,0.1331,0.9488
131039#Source of report of G31 (Other degenerative diseases of nervous system not elsewhere classified),European,flexdmg,Chapter VI Diseases of the nervous system,0.0556,359081,3303,42,0.0127157129881926,355778,3320,0.00933166187903693,1.3673,1.0066,1.8573
131043#Source of report of G35 (Multiple sclerosis),European,flexdmg,Chapter VI Diseases of the nervous system,0.087,345860,2408,14,0.00581395348837209,343452,3211,0.00934919581193296,0.6197,0.366,1.0491
131057#Source of report of G45 (Transient cerebral ischaemic attacks and related syndromes),European,flexdmg,Chapter VI Diseases of the nervous system,0.0611,378679,9751,73,0.00748641165008717,368928,3444,0.00933515482695811,0.8005,0.6343,1.0102
131083#Source of report of G60 (Hereditary and idiopathic neuropathy),European,flexdmg,Chapter VI Diseases of the nervous system,0.0117,353575,523,0,0,353052,3339,0.00945753033547466,0,,
131093#Source of report of G70 (Myasthenia gravis and other myoneural disorders),European,flexdmg,Chapter VI Diseases of the nervous system,0.0708,395421,536,1,0.00186567164179104,394885,3700,0.00936981652886283,0.1976,0.0278,1.4059
131099#Source of report of G73 (Disorders of myoneural junction and muscle in diseases classified elsewhere),European,flexdmg,Chapter VI Diseases of the nervous system,0.0516,459449,39,2,0.0512820512820513,459410,4295,0.00934894756317886,5.7278,1.38,23.7727
131103#Source of report of G81 (Hemiplegia),European,flexdmg,Chapter VI Diseases of the nervous system,0.0157,371801,4527,27,0.00596421471172962,367274,3446,0.00938264075322511,0.6335,0.4333,0.9262
20002#1523#trigemminal neuralgia,European,flexdmg,Chapter VI Diseases of the nervous system,0.0344,305791,191,5,0.0261780104712042,305600,2849,0.00932264397905759,2.8566,1.1742,6.9493
41202#Block G35-G37#G35-G37 Demyelinating diseases of the central nervous system,European,flexdmg,Chapter VI Diseases of the nervous system,0.0234,330362,1222,4,0.00327332242225859,329140,3031,0.00920884729902169,0.3533,0.1323,0.9436
41202#G048#Other encephalitis myelitis and encephalomyelitis,European,flexdmg,Chapter VI Diseases of the nervous system,0.0918,419116,54,2,0.037037037037037,419062,3937,0.00939479122421026,4.0555,0.9875,16.6555
41202#G35#Multiple sclerosis,European,flexdmg,Chapter VI Diseases of the nervous system,0.016,321777,945,2,0.00211640211640212,320832,3014,0.00939432475563535,0.2236,0.0558,0.896
41202#G44#Other headache syndromes,European,flexdmg,Chapter VI Diseases of the nervous system,0.0751,357241,858,3,0.0034965034965035,356383,3369,0.00945331286845893,0.3677,0.1183,1.1428
41202#G459#Transient cerebral ischaemic attack unspecified,European,flexdmg,Chapter VI Diseases of the nervous system,0.0984,344097,3602,24,0.00666296501943365,340495,3217,0.00944800951555823,0.7032,0.47,1.0522
41202#G619#Inflammatory polyneuropathy unspecified,European,flexdmg,Chapter VI Diseases of the nervous system,0.0428,419097,35,2,0.0571428571428571,419062,3937,0.00939479122421026,6.3904,1.5329,26.6411
41202#G961#Disorders of meninges not elsewhere classified,European,flexdmg,Chapter VI Diseases of the nervous system,0.075,419110,48,2,0.0416666666666667,419062,3937,0.00939479122421026,4.5844,1.1125,18.8923
Union#Block G40-G47#G40-G47 Episodic and paroxysmal disorders,European,flexdmg,Chapter VI Diseases of the nervous system,0.0726,308106,29821,253,0.00848395426042051,278285,2658,0.00955135921806781,0.8873,0.7795,1.01
Union#Block G80-G83#G80-G83 Cerebral palsy and other paralytic syndromes,European,flexdmg,Chapter VI Diseases of the nervous system,0.0395,260291,5841,40,0.00684814244136278,254450,2404,0.00944782865002948,0.7229,0.5284,0.9892
Union#G01#Meningitis in bacterial diseases classified elsewhere,European,flexdmg,Chapter VI Diseases of the nervous system,0.0843,298984,51,2,0.0392156862745098,298933,2829,0.00946365908079737,4.2721,1.0384,17.5759
Union#G051#Encephalitis myelitis and encephalomyelitis in viral diseases classified elsewhere,European,flexdmg,Chapter VI Diseases of the nervous system,0.074,240483,102,3,0.0294117647058824,240381,2285,0.00950574296637421,3.1576,1.0004,9.9658
