Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
130709#Source of report of E11 (Type 2 diabetes mellitus),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0345,348717,39444,177,0.00448737450562823,309273,1168,0.0037765986684903,1.1891,1.0148,1.3932
130715#Source of report of E14 (Unspecified diabetes mellitus),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0111,331170,21946,108,0.00492117014490112,309224,1171,0.00378689881768556,1.301,1.0678,1.5852
130735#Source of report of E27 (Other disorders of adrenal gland),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0272,459449,1689,13,0.00769686204854944,457760,1769,0.00386447046487242,1.9994,1.1562,3.4575
130747#Source of report of E34 (Other endocrine disorders),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0751,388172,405,4,0.00987654320987654,387767,1507,0.00388635443449288,2.5567,0.9537,6.8544
130777#Source of report of E56 (Other vitamin deficiencies),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.077,363654,251,3,0.0119521912350598,363403,1423,0.0039157629408673,3.0772,0.9845,9.6179
130815#Source of report of E78 (Disorders of lipoprotein metabolism and other lipidaemias),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.00003297,373102,114522,529,0.00461919980440439,258580,952,0.0036816459122902,1.2558,1.1289,1.397
130821#Source of report of E83 (Disorders of mineral metabolism),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0707,419373,10015,27,0.00269595606590115,409358,1577,0.00385237371689328,0.699,0.4776,1.0231
130831#Source of report of E88 (Other metabolic disorders),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0757,403810,1669,2,0.0011983223487118,402141,1567,0.00389664321718004,0.3067,0.0766,1.2284
20002#1220#diabetes,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0333,286658,21548,101,0.00468720994987934,265110,992,0.00374184300856248,1.2538,1.0212,1.5394
20002#1223#type 2 diabetes,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0927,278097,2939,17,0.00578428036747193,275158,1033,0.00375420667398368,1.5439,0.9547,2.4967
20002#1226#hypothyroidism|myxoedema,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0516,254291,22366,67,0.00299561834928016,231925,887,0.00382451223455859,0.7826,0.6103,1.0036
2443#Diabetes diagnosed by doctor,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0151,340308,22110,106,0.00479421076436002,318198,1188,0.00373352440933004,1.2855,1.0533,1.5687
40002#Block E00-E07#E00-E07 Disorders of thyroid gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0865,389274,124,2,0.0161290322580645,389150,1532,0.0039367853012977,4.1478,1.0247,16.7889
40002#E03#Other hypothyroidism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0623,384944,104,2,0.0192307692307692,384840,1494,0.0038821328344247,5.0312,1.2402,20.4101
40002#E039#Hypothyroidism unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0628,384944,104,2,0.0192307692307692,384840,1501,0.00390032221182829,5.0076,1.2344,20.3144
40002#E14#Unspecified diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0159,281346,990,9,0.00909090909090909,280356,1074,0.00383084364165561,2.3857,1.2342,4.6114
40002#E149#Unspecified diabetes mellitus Without complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0101,281103,934,9,0.00963597430406852,280169,1054,0.00376201506947592,2.5766,1.3327,4.9816
41202#E103#Type 1 diabetes mellitus With ophthalmic complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0125,347048,231,4,0.0173160173160173,346817,1327,0.00382622535804185,4.5877,1.7046,12.3475
41202#E14#Unspecified diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0613,318879,374,4,0.0106951871657754,318505,1248,0.00391830583507323,2.7482,1.0244,7.3729
41202#E232#Diabetes insipidus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0065,442487,31,2,0.0645161290322581,442456,1714,0.00387383152223046,17.734,4.2282,74.3802
41202#E274#Other and unspecified adrenocortical insufficiency,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0903,442728,272,3,0.0110294117647059,442456,1714,0.00387383152223046,2.8678,0.9182,8.9568
41202#E835#Disorders of calcium metabolism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0572,443384,928,0,0,442456,1714,0.00387383152223046,0,,
41202#E86#Volume depletion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0509,374195,851,7,0.0082256169212691,373344,1447,0.00387578212051084,2.1316,1.0113,4.4931
41202#E875#Hyperkalaemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0561,313398,925,0,0,312473,1186,0.00379552793361346,0,,
Union#Block E10-E14#E10-E14 Diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0047,226686,39128,178,0.00454917194847679,187558,669,0.0035668966399727,1.2766,1.0817,1.5067
Union#Block E40-E46#E40-E46 Malnutrition,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0824,205420,642,5,0.00778816199376947,204778,729,0.00355995272929709,2.197,0.9086,5.3126
Union#Block E65-E68#E65-E68 Obesity and other hyperalimentation,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0082,276286,36380,164,0.00450797141286421,239906,859,0.00358056905621368,1.2602,1.066,1.4898
Union#Block E70-E90#E70-E90 Metabolic disorders,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.00005775,305967,100255,450,0.0044885541868236,205712,724,0.00351948354981722,1.2766,1.1346,1.4363
Union#Chapter IV#Chapter IV Endocrine nutritional and metabolic diseases,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0014,400076,162981,690,0.00423362232407459,237095,852,0.0035934962778633,1.1789,1.0661,1.3036
Union#E103#Type 1 diabetes mellitus With ophthalmic complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0407,194958,885,7,0.00790960451977401,194073,686,0.0035347523869884,2.2475,1.0643,4.7463
Union#E11#Type 2 diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0045,225663,39444,177,0.00448737450562823,186219,653,0.00350662392129697,1.2809,1.0845,1.5129
Union#E113#Type 2 diabetes mellitus With ophthalmic complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0111,185829,3716,23,0.00618945102260495,182113,635,0.00348684607908277,1.7799,1.1727,2.7016
Union#E119#Type 2 diabetes mellitus Without complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0028,222791,36387,166,0.00456206887075054,186404,652,0.00349777901761765,1.3057,1.1007,1.5488
Union#E14#Unspecified diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0008186,215045,30094,144,0.00478500697813518,184951,645,0.00348741017891225,1.3739,1.1463,1.6466
Union#E149#Unspecified diabetes mellitus Without complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0224,186265,5595,31,0.00554066130473637,180670,640,0.00354237006697293,1.5673,1.0919,2.2496
Union#E232#Diabetes insipidus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0198,253078,158,3,0.0189873417721519,252920,906,0.00358216036691444,5.3838,1.7143,16.9074
Union#E27#Other disorders of adrenal gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.013,254642,1722,13,0.00754936120789779,252920,906,0.00358216036691444,2.1159,1.2213,3.6658
Union#E34#Other endocrine disorders,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0615,219484,405,4,0.00987654320987654,219079,793,0.00361969883010238,2.7458,1.023,7.37
Union#E56#Other vitamin deficiencies,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0647,205492,251,3,0.0119521912350598,205241,745,0.00362987902027373,3.3205,1.0612,10.3896
Union#E561#Deficiency of vitamin K,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0105,252963,43,2,0.0465116279069768,252920,906,0.00358216036691444,13.5688,3.2771,56.1824
Union#E66#Obesity,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0319,287237,48094,204,0.0042416933505219,239143,855,0.00357526668144165,1.1872,1.0187,1.3835
Union#E668#Other obesity,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0087,224891,4611,28,0.00607243548037302,220280,785,0.00356364626838569,1.7083,1.1705,2.4932
Union#E669#Obesity unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0113,270381,34253,153,0.00446676203544215,236128,841,0.00356162759181461,1.2553,1.0562,1.4918
Union#E78#Disorders of lipoprotein metabolism and other lipidaemias,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.00003433,314336,115013,531,0.00461686939737247,199323,725,0.00363731230214275,1.2706,1.1357,1.4214
Union#E780#Pure hypercholesterolaemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.000008087,262803,68406,322,0.00470718942782797,194397,672,0.00345684346980663,1.3634,1.1935,1.5576
Union#E781#Pure hyperglyceridaemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0032,171646,168,4,0.0238095238095238,171478,604,0.00352231773172069,6.9001,2.5509,18.6646
Union#E782#Mixed hyperlipidaemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0148,175252,408,5,0.0122549019607843,174844,605,0.00346022740271328,3.5732,1.4739,8.6626
Union#E785#Hyperlipidaemia unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0374,199675,12456,59,0.00473667308927425,187219,665,0.00355198991555344,1.3351,1.0224,1.7435
Union#E871#Hypo-osmolality and hyponatraemia,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0998,251511,9752,45,0.00461443806398687,241759,858,0.00354898886908037,1.3016,0.9638,1.7577
Union#E873#Alkalosis,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0701,220384,796,6,0.00753768844221106,219588,787,0.00358398455288996,2.1115,0.9429,4.7287
130839#Source of report of F01 (Vascular dementia),European,flexdmg,Chapter V Mental and behavioural disorders,0.0164,360612,2005,15,0.00748129675810474,358607,1374,0.00383149241370079,1.9598,1.176,3.266
130843#Source of report of F03 (Unspecified dementia),European,flexdmg,Chapter V Mental and behavioural disorders,0.0248,400735,4784,9,0.00188127090301003,395951,1537,0.00388179345424055,0.4837,0.251,0.9319
20002#1287#anxiety|panic attacks,European,flexdmg,Chapter V Mental and behavioural disorders,0.031,358641,6334,14,0.00221029365329965,352307,1363,0.00386878489499215,0.5704,0.3367,0.9662
40001#F01#Vascular dementia,European,flexdmg,Chapter V Mental and behavioural disorders,0.0069,339879,309,5,0.0161812297734628,339570,1286,0.00378714256265277,4.3265,1.7849,10.4874
40001#F019#Vascular dementia unspecified,European,flexdmg,Chapter V Mental and behavioural disorders,0.0071,339594,299,5,0.0167224080267559,339295,1338,0.00394347102079312,4.2956,1.7718,10.4144
40002#F01#Vascular dementia,European,flexdmg,Chapter V Mental and behavioural disorders,0.0742,329660,254,3,0.0118110236220472,329406,1254,0.00380685233420156,3.1277,1.0006,9.7766
40002#F019#Vascular dementia unspecified,European,flexdmg,Chapter V Mental and behavioural disorders,0.0719,329302,249,3,0.0120481927710843,329053,1261,0.00383220940091718,3.1701,1.014,9.9104
Union#F01#Vascular dementia,European,flexdmg,Chapter V Mental and behavioural disorders,0.0174,217989,2009,15,0.00746640119462419,215980,835,0.00386609871284378,1.9383,1.161,3.2358
Union#F019#Vascular dementia unspecified,European,flexdmg,Chapter V Mental and behavioural disorders,0.0241,217488,1889,14,0.00741132874536792,215599,840,0.00389612196717053,1.909,1.1235,3.2436
Union#F03#Unspecified dementia,European,flexdmg,Chapter V Mental and behavioural disorders,0.0188,244727,4784,9,0.00188127090301003,239943,950,0.00395927366082778,0.4742,0.2458,0.9147
131043#Source of report of G35 (Multiple sclerosis),European,flexdmg,Chapter VI Diseases of the nervous system,0.0965,345860,2408,4,0.00166112956810631,343452,1340,0.00390156411958585,0.4248,0.1591,1.1345
131067#Source of report of G52 (Disorders of other cranial nerves),European,flexdmg,Chapter VI Diseases of the nervous system,0.0411,398218,481,5,0.0103950103950104,397737,1542,0.00387693375270593,2.6989,1.1166,6.5234
40002#Block G40-G47#G40-G47 Episodic and paroxysmal disorders,European,flexdmg,Chapter VI Diseases of the nervous system,0.0359,322153,319,4,0.0125391849529781,321834,1237,0.00384359638820013,3.2911,1.2256,8.8375
40002#Chapter VI#Chapter VI Diseases of the nervous system,European,flexdmg,Chapter VI Diseases of the nervous system,0.0952,334385,1926,12,0.00623052959501558,332459,1278,0.00384408302978713,1.6247,0.9186,2.8736
40002#G30#Alzheimer disease,European,flexdmg,Chapter VI Diseases of the nervous system,0.061,401347,382,4,0.0104712041884817,400965,1536,0.00383075829561184,2.7518,1.0261,7.3795
40002#G45#Transient cerebral ischaemic attacks and related syndromes,European,flexdmg,Chapter VI Diseases of the nervous system,0.0254,295644,64,2,0.03125,295580,1133,0.00383314161986603,8.3833,2.0481,34.3141
40002#G459#Transient cerebral ischaemic attack unspecified,European,flexdmg,Chapter VI Diseases of the nervous system,0.0247,292913,62,2,0.032258064516129,292851,1143,0.0039030086972556,8.5071,2.0769,34.8459
41202#G419#Status epilepticus unspecified,European,flexdmg,Chapter VI Diseases of the nervous system,0.0952,305510,135,2,0.0148148148148148,305375,1169,0.00382808022922636,3.9132,0.9674,15.829
41202#G51#Facial nerve disorders,European,flexdmg,Chapter VI Diseases of the nervous system,0.045,419884,822,7,0.00851581508515815,419062,1635,0.00390157065064358,2.1928,1.0404,4.6217
41202#G571#Meralgia paraesthetica,European,flexdmg,Chapter VI Diseases of the nervous system,0.0546,419158,96,2,0.0208333333333333,419062,1635,0.00390157065064358,5.4321,1.3376,22.0598
41202#G729#Myopathy unspecified,European,flexdmg,Chapter VI Diseases of the nervous system,0.0546,333141,97,2,0.0206185567010309,333044,1285,0.00385834904697277,5.4353,1.3383,22.0747
41202#G936#Cerebral oedema,European,flexdmg,Chapter VI Diseases of the nervous system,0.0108,419102,40,2,0.05,419062,1635,0.00390157065064358,13.4372,3.239,55.7452
41202#G938#Other specified disorders of brain,European,flexdmg,Chapter VI Diseases of the nervous system,0.0927,338532,132,2,0.0151515151515152,338400,1304,0.00385342789598109,3.9771,0.9831,16.0893
41202#G958#Other specified diseases of spinal cord,European,flexdmg,Chapter VI Diseases of the nervous system,0.0577,419161,99,2,0.0202020202020202,419062,1635,0.00390157065064358,5.2641,1.2968,21.3679
42023#Source of vascular dementia report,European,flexdmg,Chapter VI Diseases of the nervous system,0.0661,358207,1610,11,0.00683229813664596,356597,1375,0.00385589334739215,1.7772,0.9799,3.2233
Union#G318#Other specified degenerative diseases of nervous system,European,flexdmg,Chapter VI Diseases of the nervous system,0.0885,242750,890,0,0,241860,915,0.00378318035226991,0,,
Union#G35#Multiple sclerosis,European,flexdmg,Chapter VI Diseases of the nervous system,0.0719,217776,2408,4,0.00166112956810631,215368,866,0.00402102447903124,0.4121,0.1542,1.1015
Union#G373#Acute transverse myelitis in demyelinating disease of central nervous system,European,flexdmg,Chapter VI Diseases of the nervous system,0.0909,242354,128,2,0.015625,242226,951,0.0039260855564638,4.0271,0.9947,16.3035
Union#G510#Bell palsy,European,flexdmg,Chapter VI Diseases of the nervous system,0.093,300433,1500,10,0.00666666666666667,298933,1164,0.00389384912338216,1.7169,0.9194,3.2061
Union#G52#Disorders of other cranial nerves,European,flexdmg,Chapter VI Diseases of the nervous system,0.0874,246662,1114,8,0.00718132854578097,245548,958,0.00390147751152524,1.8467,0.9186,3.7128
Union#G700#Myasthenia gravis,European,flexdmg,Chapter VI Diseases of the nervous system,0.0896,270523,434,4,0.00921658986175115,270089,1043,0.00386169003550681,2.3996,0.8948,6.4348
Union#G936#Cerebral oedema,European,flexdmg,Chapter VI Diseases of the nervous system,0.0808,299517,584,5,0.00856164383561644,298933,1164,0.00389384912338216,2.2091,0.9143,5.3377
131129#Source of report of H00 (Hordeolum and chalazion),European,flexdmg,Chapter VII Diseases of the eye and adnexa,0.0418,459449,11721,32,0.00273014247931064,447728,1750,0.00390862309259193,0.6977,0.4916,0.9902
