Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#J069#Acute upper respiratory infection unspecified,European,flexdmg,Chapter X Diseases of the respiratory system,0.0937,200596,1513,1,0.000660938532716457,199083,12,0.0000602763671433523,10.9717,1.4257,84.435
Union#J188#Other pneumonia organism unspecified,European,flexdmg,Chapter X Diseases of the respiratory system,0.006,213534,75,1,0.0133333333333333,213459,16,0.0000749558463217761,180.2728,23.6022,1376.9204
Union#J329#Chronic sinusitis unspecified,European,flexdmg,Chapter X Diseases of the respiratory system,0.028,205325,3185,2,0.000627943485086342,202140,15,0.0000742059958444642,8.4669,1.9354,37.0404
Union#J338#Other polyp of sinus,European,flexdmg,Chapter X Diseases of the respiratory system,0.0866,153592,991,1,0.00100908173562059,152601,13,0.0000851894810649996,11.8561,1.5494,90.7211
Union#J439#Emphysema unspecified,European,flexdmg,Chapter X Diseases of the respiratory system,0.0566,169734,5104,2,0.000391849529780564,164630,11,0.0000668164976006803,5.8665,1.3,26.4743
131629#Source of report of K51 (Ulcerative colitis),European,flexdmg,Chapter XI Diseases of the digestive system,0.0632,417162,6117,2,0.000326957658983162,411045,26,0.0000632534150762082,5.1704,1.2269,21.7892
131647#Source of report of K62 (Other diseases of anus and rectum),European,flexdmg,Chapter XI Diseases of the digestive system,0.0353,423390,45184,7,0.00015492209631728,378206,23,0.0000608134191419491,2.5477,1.0932,5.9377
20002#1461#inflammatory bowel disease,European,flexdmg,Chapter XI Diseases of the digestive system,0.033,385372,3929,2,0.000509035377958768,381443,26,0.0000681622155866014,7.4713,1.7727,31.4896
20002#1503#anal problem,European,flexdmg,Chapter XI Diseases of the digestive system,0.0984,285546,1475,1,0.000677966101694915,284071,19,0.0000668846872788845,10.1425,1.3569,75.8159
20002#1505#haemorrhoids | piles,European,flexdmg,Chapter XI Diseases of the digestive system,0.0776,280252,1189,1,0.000841042893187553,279063,18,0.000064501564162931,13.0492,1.7406,97.8313
20002#1562#food intolerance,European,flexdmg,Chapter XI Diseases of the digestive system,0.0118,291458,173,1,0.00578034682080925,291285,19,0.0000652282129186192,89.1267,11.865,669.4961
41202#Block K20-K31#K20-K31 Diseases of oesophagus stomach and duodenum,European,flexdmg,Chapter XI Diseases of the digestive system,0.026,326168,77254,1,0.0000129443135630518,248914,22,0.0000883839398346417,0.1464,0.0197,1.0865
41202#K048#Radicular cyst,European,flexdmg,Chapter XI Diseases of the digestive system,0.0416,254416,469,1,0.00213219616204691,253947,22,0.0000866322500364249,24.6625,3.3174,183.3478
41202#K294#Chronic atrophic gastritis,European,flexdmg,Chapter XI Diseases of the digestive system,0.0355,254346,399,1,0.0025062656641604,253947,22,0.0000866322500364249,29.0001,3.8995,215.6724
41202#K51#Ulcerative colitis,European,flexdmg,Chapter XI Diseases of the digestive system,0.0426,215242,3749,2,0.000533475593491598,211493,17,0.0000803809109521355,6.6399,1.5335,28.7499
41202#K519#Ulcerative colitis unspecified,European,flexdmg,Chapter XI Diseases of the digestive system,0.0319,211610,2981,2,0.000670915800067092,208629,18,0.0000862775548940943,7.7808,1.8046,33.5489
41202#K562#Volvulus,European,flexdmg,Chapter XI Diseases of the digestive system,0.0511,254527,580,1,0.00172413793103448,253947,22,0.0000866322500364249,19.9344,2.6825,148.1401
41202#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,flexdmg,Chapter XI Diseases of the digestive system,0.0033,253983,36,1,0.0277777777777778,253947,22,0.0000866322500364249,329.7727,43.2566,2514.069
41202#K838#Other specified diseases of biliary tract,European,flexdmg,Chapter XI Diseases of the digestive system,0.0722,207610,817,1,0.00122399020807834,206793,18,0.0000870435653044349,14.0778,1.8771,105.5814
Union#K048#Radicular cyst,European,flexdmg,Chapter XI Diseases of the digestive system,0.0531,165975,603,1,0.00165837479270315,165372,14,0.0000846576203952301,19.6201,2.5759,149.4443
Union#K29#Gastritis and duodenitis,European,flexdmg,Chapter XI Diseases of the digestive system,0.0852,216916,58905,1,0.0000169764875647229,158011,14,0.0000886014264829664,0.1916,0.0252,1.4571
Union#K294#Chronic atrophic gastritis,European,flexdmg,Chapter XI Diseases of the digestive system,0.0766,166253,881,1,0.00113507377979569,165372,14,0.0000846576203952301,13.4219,1.763,102.1828
Union#K519#Ulcerative colitis unspecified,European,flexdmg,Chapter XI Diseases of the digestive system,0.0648,145802,4385,2,0.000456100342075257,141417,12,0.0000848554275652857,5.377,1.203,24.0326
Union#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,flexdmg,Chapter XI Diseases of the digestive system,0.0063,165442,70,1,0.0142857142857143,165372,14,0.0000846576203952301,171.1781,22.2031,1319.724
Union#K624#Stenosis of anus and rectum,European,flexdmg,Chapter XI Diseases of the digestive system,0.051,133049,535,1,0.00186915887850467,132514,12,0.0000905564695051089,20.6776,2.6838,159.3101
Union#K64#Haemorrhoids and perianal venous thrombosis,European,flexdmg,Chapter XI Diseases of the digestive system,0.0787,216322,65277,1,0.0000153193314643749,151045,13,0.0000860670661061273,0.178,0.0233,1.3606
131709#Source of report of L08 (Other local infections of skin and subcutaneous tissue),European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0208,459449,14780,4,0.00027063599458728,444669,29,0.0000652170490859493,4.1506,1.459,11.8082
131775#Source of report of L60 (Nail disorders),European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0057,412352,10724,4,0.000372995151063036,401628,24,0.0000597567898652484,6.2438,2.166,17.9985
131837#Source of report of L98 (Other disorders of skin and subcutaneous tissue not elsewhere classified),European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0743,443874,46862,7,0.000149374759933422,397012,25,0.0000629703888043686,2.3723,1.026,5.4853
41202#Block L60-L75#L60-L75 Disorders of skin appendages,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0594,402654,12905,3,0.000232468035645099,389749,25,0.0000641438464242371,3.6248,1.0943,12.0071
41202#L600#Ingrowing nail,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0689,359243,1025,1,0.000975609756097561,358218,24,0.0000669983082927156,14.575,1.9698,107.8413
41202#L989#Disorder of skin and subcutaneous tissue unspecified,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0949,396955,7943,2,0.00025179403248143,389012,24,0.0000616947549175861,4.0821,0.9646,17.2756
Union#Block L60-L75#L60-L75 Disorders of skin appendages,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0656,275858,15382,3,0.000195033155636458,260476,14,0.0000537477541117032,3.6292,1.0428,12.6301
Union#L024#Cutaneous abscess furuncle and carbuncle of limb,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0923,220323,1770,1,0.000564971751412429,218553,11,0.000050331040983194,11.2309,1.4492,87.039
Union#L03#Cellulitis,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0876,272984,31761,4,0.000125940618998142,241223,11,0.0000456009584492358,2.762,0.8794,8.6747
Union#L08#Other local infections of skin and subcutaneous tissue,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0125,283757,14780,4,0.00027063599458728,268977,14,0.0000520490599567993,5.2008,1.7117,15.8021
Union#L40#Psoriasis,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0586,261787,14837,3,0.000202197209678506,246950,13,0.0000526422352702976,3.8415,1.0946,13.4824
Union#L60#Nail disorders,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0041,252566,10891,4,0.000367275732255991,241675,12,0.0000496534602255095,7.3991,2.3859,22.9457
Union#L600#Ingrowing nail,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0769,232990,1327,1,0.000753579502637528,231663,13,0.0000561159960805135,13.4383,1.7566,102.8031
Union#L82#Seborrhoeic keratosis,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0958,290045,30518,4,0.00013107018808572,259527,13,0.0000500911273200862,2.6168,0.8532,8.0262
Union#L98#Other disorders of skin and subcutaneous tissue not elsewhere classified,European,flexdmg,Chapter XII Diseases of the skin and subcutaneous tissue,0.0245,305833,46867,7,0.000149358823905947,258966,13,0.0000501996401071955,2.9756,1.1871,7.4585
131971#Source of report of M84 (Disorders of continuity of bone),European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0041,387197,4175,3,0.000718562874251497,383022,27,0.0000704920344001128,10.2001,3.0932,33.6364
41202#M063#Rheumatoid nodule,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0122,232617,178,1,0.00561797752808989,232439,15,0.0000645330602867849,87.542,11.5015,666.3105
41202#M0634#Rheumatoid nodule Hand,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0056,222463,78,1,0.0128205128205128,222385,15,0.0000674505924410369,192.5281,25.1202,1475.5878
41202#M0693#Rheumatoid arthritis unspecified Forearm,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0058,211730,73,1,0.0136986301369863,211657,16,0.0000755940035056719,183.7161,24.0444,1403.7183
41202#M0694#Rheumatoid arthritis unspecified Hand,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0131,208882,183,1,0.00546448087431694,208699,14,0.0000670822572221237,81.9015,10.7137,626.0998
41202#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0127,232435,186,1,0.00537634408602151,232249,15,0.0000645858539756899,83.6879,10.9977,636.8287
41202#M0699#Rheumatoid arthritis unspecified Site unspecified,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0487,236545,655,1,0.00152671755725191,235890,17,0.000072067489083895,21.2154,2.8192,159.6544
41202#M238#Other internal derangements of knee,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0923,279577,1174,1,0.000851788756388416,278403,22,0.0000790221369740987,10.7875,1.4528,80.0983
41202#M7987#Other specified soft tissue disorders Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0241,321251,313,1,0.00319488817891374,320938,24,0.0000747807987835657,42.8571,5.7798,317.7822
41202#M840#Malunion of fracture,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0369,254678,563,1,0.00177619893428064,254115,16,0.0000629636188339925,28.2583,3.7411,213.4505
41202#M8406#Malunion of fracture Lower leg,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0036,320984,46,1,0.0217391304347826,320938,24,0.0000747807987835657,297.1426,39.3528,2243.6446
41202#M899#Disorder of bone unspecified,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0514,267604,783,1,0.00127713920817369,266821,17,0.0000637131260283111,20.0695,2.6675,150.9949
41202#M8997#Disorder of bone unspecified Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0316,234103,358,1,0.00279329608938548,233745,20,0.0000855633275578087,32.7346,4.3813,244.5735
Union#M063#Rheumatoid nodule,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0135,115899,225,1,0.00444444444444444,115674,6,0.0000518699102650552,86.0625,10.3189,717.7851
Union#M0634#Rheumatoid nodule Hand,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0077,111317,96,1,0.0104166666666667,111221,8,0.0000719288623551308,146.3329,18.1248,1181.4402
Union#M0693#Rheumatoid arthritis unspecified Forearm,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0085,114160,122,1,0.00819672131147541,114038,7,0.0000613830477560112,134.6293,16.4385,1102.5969
Union#M0694#Rheumatoid arthritis unspecified Hand,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.032,110535,399,1,0.0025062656641604,110136,8,0.0000726374664051718,34.5879,4.3158,277.1968
Union#M0697#Rheumatoid arthritis unspecified Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0225,111804,282,1,0.00354609929078014,111522,8,0.0000717347249869981,49.6059,6.1837,397.9383
Union#M1397#Arthritis unspecified Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0878,134104,1362,1,0.000734214390602056,132742,8,0.0000602672854107969,12.1909,1.5236,97.5403
Union#M679#Disorder of synovium and tendon unspecified,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0404,146002,601,1,0.00166389351081531,145401,9,0.0000618977861225164,26.9244,3.4057,212.855
Union#M712#Synovial cyst of popliteal space [Baker],European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0692,142467,1018,1,0.000982318271119843,141449,9,0.0000636271730447016,15.4529,1.9559,122.0872
Union#M7126#Synovial cyst of popliteal space [Baker]-Lower Leg,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0139,139025,216,1,0.00462962962962963,138809,8,0.0000576331505882183,80.6983,10.0495,648.0129
Union#M7964#Pain in limb Hand,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0248,140627,353,1,0.0028328611898017,140274,9,0.0000641601437187219,44.2756,5.5944,350.4088
Union#M7987#Other specified soft tissue disorders Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0396,158337,638,1,0.00156739811912226,157699,9,0.0000570707487048111,27.5057,3.4796,217.4303
Union#M84#Disorders of continuity of bone,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0043,131984,4175,3,0.000718562874251497,127809,8,0.00006259340109069,11.4874,3.0464,43.3165
Union#M840#Malunion of fracture,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0019,133038,791,2,0.00252844500632111,132247,9,0.0000680544738254932,37.2449,8.0343,172.6584
Union#M8406#Malunion of fracture Lower leg,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0044,120415,67,1,0.0149253731343284,120348,7,0.0000581646558314222,260.4784,31.6058,2146.7261
Union#M8407#Malunion of fracture Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0054,157784,85,1,0.0117647058823529,157699,9,0.0000570707487048111,208.5847,26.1351,1664.7175
Union#M899#Disorder of bone unspecified,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0829,137271,1314,1,0.00076103500761035,135957,8,0.0000588421339099863,12.9426,1.6176,103.5576
Union#M8997#Disorder of bone unspecified Ankle and foot,European,flexdmg,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0323,109551,513,1,0.00194931773879142,109038,6,0.0000550266879436527,35.4922,4.2652,295.3421
132045#Source of report of N25 (Disorders resulting from impaired renal tubular function),European,flexdmg,Chapter XIV Diseases of the genitourinary system,0.0165,459449,231,1,0.00432900432900433,459218,32,0.0000696836796467037,62.3894,8.4894,458.5083
