Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#D332#Benign neoplasm: Brain unspecified,European,flexdmg,Chapter II Neoplasms,0.0333,212536,120,4,0.0333333333333333,212416,2129,0.0100227854775535,3.406,1.2559,9.2368
Union#D376#Neoplasm of uncertain or unknown behaviour: Liver gallbladder and bile ducts,European,flexdmg,Chapter II Neoplasms,0.0573,273927,145,4,0.0275862068965517,273782,2715,0.00991664901271815,2.8324,1.0477,7.6571
Union#D385#Neoplasm of uncertain or unknown behaviour: Other respiratory organs,European,flexdmg,Chapter II Neoplasms,0.0448,273816,34,2,0.0588235294117647,273782,2715,0.00991664901271815,6.24,1.4947,26.0513
Union#D410#Neoplasm of uncertain or unknown behaviour: Kidney,European,flexdmg,Chapter II Neoplasms,0.0841,203586,332,0,0,203254,1975,0.0097169059403505,0,,
Union#D42#Neoplasm of uncertain or unknown behaviour of meninges,European,flexdmg,Chapter II Neoplasms,0.0762,273942,160,4,0.025,273782,2715,0.00991664901271815,2.56,0.9482,6.9117
Union#D44#Neoplasm of uncertain or unknown behaviour of endocrine glands,European,flexdmg,Chapter II Neoplasms,0.0765,274203,421,8,0.0190023752969121,273782,2715,0.00991664901271815,1.934,0.9597,3.8971
Union#D443#Neoplasm of uncertain or unknown behaviour: Pituitary gland,European,flexdmg,Chapter II Neoplasms,0.0954,220789,110,3,0.0272727272727273,220679,2172,0.00984235020097064,2.8206,0.8948,8.8915
Union#D461#Refractory anaemia with ring sideroblasts,European,flexdmg,Chapter II Neoplasms,0.0114,273829,47,3,0.0638297872340426,273782,2715,0.00991664901271815,6.8073,2.1124,21.9366
130623#Source of report of D50 (Iron deficiency anaemia),European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0024,397573,29102,236,0.00810940828809017,368471,3649,0.00990308599591284,0.8174,0.7162,0.9329
130643#Source of report of D61 (Other aplastic anaemias),European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0402,358705,1602,24,0.0149812734082397,357103,3472,0.00972268505165176,1.5491,1.0337,2.3214
130689#Source of report of D89 (Other disorders involving the immune mechanism not elsewhere classified),European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0853,406816,743,12,0.0161507402422611,406073,3904,0.00961403491490446,1.6911,0.9551,2.9942
20002#1382#sjogren's syndrome|sicca syndrome,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0747,206317,425,8,0.0188235294117647,205892,2005,0.0097381151283197,1.9509,0.9678,3.9324
40002#Block D60-D64#D60-D64 Aplastic and other anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0789,303287,104,3,0.0288461538461538,303183,2906,0.0095849701335497,3.0692,0.9729,9.6822
40002#D61#Other aplastic anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0406,301188,33,2,0.0606060606060606,301155,2914,0.00967608042370208,6.6031,1.5795,27.6034
40002#D619#Aplastic anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0387,305335,32,2,0.0625,305303,2970,0.0097280406677956,6.7864,1.6211,28.4104
41202#Block D50-D53#D50-D53 Nutritional anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0061,413444,11990,88,0.0073394495412844,401454,3928,0.00978443358392244,0.7483,0.6053,0.925
41202#D50#Iron deficiency anaemia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0065,411774,11727,86,0.00733350387993519,400047,3923,0.00980634775413889,0.746,0.602,0.9244
41202#D509#Iron deficiency anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0234,403670,9115,68,0.00746023038946791,394555,3860,0.00978317344856864,0.7608,0.598,0.9678
41202#D696#Thrombocytopenia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.056,323827,602,11,0.0182724252491694,323225,3160,0.00977647149818238,1.8852,1.0372,3.4264
41202#D721#Eosinophilia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0109,434592,47,3,0.0638297872340426,434545,4238,0.00975272986687225,6.9229,2.1488,22.3041
41202#D751#Secondary polycythaemia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.058,279102,375,0,0,278727,2734,0.00980888109153401,0,,
41202#D758#Other specified diseases of blood and blood-forming organs,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0876,434652,107,3,0.0280373831775701,434545,4238,0.00975272986687225,2.9289,0.9291,9.2335
41202#D89#Other disorders involving the immune mechanism not elsewhere classified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0356,378309,315,7,0.0222222222222222,377994,3663,0.00969063001000016,2.3226,1.0972,4.9163
41202#D892#Hypergammaglobulinaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0272,373131,234,6,0.0256410256410256,372897,3600,0.0096541404194724,2.6995,1.1994,6.0762
Union#Block D50-D53#D50-D53 Nutritional anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0266,359105,23747,200,0.00842211647787089,335358,3317,0.00989092253651322,0.8502,0.7367,0.9813
Union#Chapter III#Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.02,400266,59741,530,0.00887162919937731,340525,3366,0.00988473680346524,0.8966,0.8178,0.983
Union#D50#Iron deficiency anaemia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0022,332484,29216,236,0.00807776560788609,303268,3000,0.00989224052653099,0.8151,0.7135,0.9311
Union#D509#Iron deficiency anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0031,348851,16958,130,0.00766599834886189,331893,3291,0.00991584637217416,0.7714,0.6469,0.9197
Union#D519#Vitamin B12 deficiency anaemia unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0156,324657,385,9,0.0233766233766234,324272,3203,0.00987751023831845,2.3994,1.2376,4.6517
Union#D61#Other aplastic anaemias,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0561,287017,1602,24,0.0149812734082397,285415,2829,0.00991188269712524,1.5192,1.0135,2.2773
Union#D610#Constitutional aplastic anaemia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0372,246989,31,2,0.0645161290322581,246958,2425,0.00981948347492286,6.9544,1.6585,29.1616
Union#D681#Hereditary factor XI deficiency,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0618,357687,41,2,0.0487804878048781,357646,3521,0.00984493046196518,5.1577,1.2449,21.3681
Union#D686#Other Thrombophilia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0494,294237,261,6,0.0229885057471264,293976,2945,0.0100178245843198,2.3252,1.034,5.2287
Union#D694#Other primary thrombocytopenia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0714,357743,97,3,0.0309278350515464,357646,3521,0.00984493046196518,3.2098,1.0164,10.1373
Union#D869#Sarcoidosis unspecified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0998,358421,775,3,0.00387096774193548,357646,3521,0.00984493046196518,0.3908,0.1257,1.2151
Union#D89#Other disorders involving the immune mechanism not elsewhere classified,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0913,324439,743,12,0.0161507402422611,323696,3192,0.00986110424595917,1.6483,0.9308,2.919
Union#D890#Polyclonal hypergammaglobulinaemia,European,flexdmg,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0067,357685,39,3,0.0769230769230769,357646,3521,0.00984493046196518,8.3813,2.5798,27.2289
130719#Source of report of E16 (Other disorders of pancreatic internal secretion),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0552,373041,4480,31,0.00691964285714286,368561,3600,0.00976771823388801,0.7064,0.4954,1.0072
130727#Source of report of E23 (Hypofunction and other disorders of pituitary gland),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0346,413813,1175,19,0.0161702127659574,412638,3994,0.00967918611470587,1.6816,1.0675,2.649
130729#Source of report of E24 (Cushing syndrome),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0607,317838,213,5,0.0234741784037559,317625,3122,0.00982920110192837,2.4216,0.9967,5.8834
130733#Source of report of E26 (Hyperaldosteronism),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.099,362434,181,4,0.0220994475138122,362253,3490,0.00963415071786845,2.3231,0.8619,6.2619
130745#Source of report of E32 (Diseases of thymus),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0656,459449,43,2,0.0465116279069768,459406,4461,0.00971036512365968,4.9748,1.2029,20.5737
130763#Source of report of E46 (Unspecified protein-energy malnutrition),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0631,397282,633,11,0.0173775671406003,396649,3851,0.00970883577167723,1.8038,0.9929,3.277
130831#Source of report of E88 (Other metabolic disorders),European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0779,403810,1669,9,0.00539245056920312,402141,3870,0.00962349026833872,0.558,0.2896,1.0751
20002#1237#disorder or pituitary gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.066,303590,633,11,0.0173775671406003,302957,2982,0.00984298101710804,1.779,0.979,3.2327
20002#1430#hypopituitarism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0251,298459,166,5,0.0301204819277108,298293,2941,0.00985943351000526,3.1188,1.2798,7.6007
40002#Block E00-E07#E00-E07 Disorders of thyroid gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0075,389274,124,5,0.0403225806451613,389150,3771,0.0096903507644867,4.2939,1.7539,10.5122
40002#Block E70-E90#E70-E90 Metabolic disorders,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0929,316333,455,8,0.0175824175824176,315878,3087,0.00977276036950975,1.8134,0.9005,3.6519
40002#E03#Other hypothyroidism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0036,384944,104,5,0.0480769230769231,384840,3732,0.00969753663860306,5.1575,2.099,12.6725
40002#E039#Hypothyroidism unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0037,384944,104,5,0.0480769230769231,384840,3763,0.00977808959567612,5.1146,2.0816,12.567
40002#E11#Type 2 diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0793,300192,1944,11,0.00565843621399177,298248,2888,0.00968321665191384,0.582,0.3214,1.0539
40002#E119#Type 2 diabetes mellitus Without complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0455,300549,1902,10,0.00525762355415352,298647,2923,0.00978747484488376,0.5347,0.2869,0.9965
40002#E785#Hyperlipidaemia unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0645,287972,43,2,0.0465116279069768,287929,2770,0.00962042725810877,5.0217,1.214,20.7718
40002#E83#Disorders of mineral metabolism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.019,301045,58,3,0.0517241379310345,300987,2923,0.00971138288364614,5.5621,1.7391,17.7895
40002#E831#Disorders of iron metabolism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0435,252092,34,2,0.0588235294117647,252058,2459,0.0097556911504495,6.344,1.5195,26.4868
41202#Block E10-E14#E10-E14 Diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0235,318434,2982,17,0.005700871898055,315452,3049,0.00966549585990896,0.5875,0.3642,0.9476
41202#Block E20-E35#E20-E35 Disorders of other endocrine glands,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0038,389943,2450,39,0.0159183673469388,387493,3781,0.00975759562108219,1.6416,1.1944,2.2562
41202#Block E65-E68#E65-E68 Obesity and other hyperalimentation,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0564,335300,862,3,0.00348027842227378,334438,3337,0.00997793312960848,0.3465,0.1115,1.0771
41202#E105#Type 1 diabetes mellitus With peripheral circulatory complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0725,253456,100,3,0.03,253356,2435,0.00961098217527905,3.187,1.0095,10.0619
41202#E11#Type 2 diabetes mellitus,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0073,300334,1974,8,0.00405268490374873,298360,2854,0.00956562541895696,0.4213,0.2102,0.8445
41202#E119#Type 2 diabetes mellitus Without complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.031,319951,982,3,0.00305498981670061,318969,3043,0.00954011204850628,0.3181,0.1024,0.9887
41202#E22#Hyperfunction of pituitary gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.041,442779,323,7,0.021671826625387,442456,4316,0.0097546422695138,2.2488,1.0627,4.7586
41202#E222#Syndrome of inappropriate secretion of antidiuretic hormone,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0288,442630,174,5,0.028735632183908,442456,4316,0.0097546422695138,3.0034,1.2335,7.3131
41202#E237#Disorder of pituitary gland unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0634,442498,42,2,0.0476190476190476,442456,4316,0.0097546422695138,5.0758,1.2263,21.0089
41202#E26#Hyperaldosteronism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0043,315879,67,4,0.0597014925373134,315812,3081,0.0097558040859752,6.4446,2.3443,17.7166
41202#E669#Obesity unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0822,324469,315,0,0,324154,3187,0.00983174663894322,0,,
Union#Block E15-E16#E15-E16 Other disorders of glucose regulation and pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0235,193776,3293,19,0.0057698147585788,190483,1839,0.00965440485502643,0.5953,0.3783,0.9367
Union#E114#Type 2 diabetes mellitus With neurological complications,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0229,162607,1323,5,0.00377928949357521,161284,1561,0.00967857940031249,0.3882,0.1611,0.9355
Union#E16#Other disorders of pancreatic internal secretion,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0628,203688,4480,31,0.00691964285714286,199208,1923,0.00965322677804104,0.7148,0.5007,1.0206
Union#E162#Hypoglycaemia unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0081,193010,3147,17,0.00540197013028281,189863,1882,0.00991241052759095,0.5425,0.3361,0.8757
Union#E23#Hypofunction and other disorders of pituitary gland,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0803,254369,1449,21,0.0144927536231884,252920,2476,0.00978965680847699,1.4875,0.9651,2.2927
Union#E230#Hypopituitarism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.022,188251,610,12,0.019672131147541,187641,1844,0.00982727655469753,2.0219,1.1397,3.587
Union#E24#Cushing syndrome,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0609,179596,213,5,0.0234741784037559,179383,1764,0.00983370776494985,2.4205,0.9957,5.8838
Union#E260#Primary hyperaldosteronism,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.1,181360,113,3,0.0265486725663717,181247,1773,0.00978223087830419,2.7607,0.876,8.7005
Union#E269#Hyperaldosteronism unspecified,European,flexdmg,Chapter IV Endocrine nutritional and metabolic diseases,0.0055,161715,36,3,0.0833333333333333,161679,1608,0.00994563301356392,9.0497,2.7726,29.5379
